"question","dv","term","n","estimate","conf.low","conf.high","p.value","sig","direction","battery","battery_title"
"cc2_intense_lpm","Target low-income families, childcare","ideo_right_num",2032,-0.026,-0.083,0.031,0.372,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target low-income families, childcare","ideo_vote_fed_left",2032,0.06,-0.004,0.124,0.068,".","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target low-income families, childcare","ideo_vote_prov_left",2032,-0.003,-0.039,0.034,0.887,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target low-income families, childcare","incomeHigh_bin",2032,-0.015,-0.042,0.012,0.283,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target low-income families, childcare","quebec_bin",2032,0.004,-0.034,0.042,0.839,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target low-income families, childcare","region_eastcoast_bin",2032,-0.037,-0.065,-0.009,0.009,"**","Negative","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target low-income families, childcare","ses_male_bin",2032,0.006,-0.018,0.029,0.633,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target low-income families, childcare","trust_inst_fed_bin",2032,-0.01,-0.04,0.02,0.511,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target low-income families, childcare","trust_inst_prov_bin",2032,-0.01,-0.04,0.02,0.512,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target low-income families, childcare","univ_educ_bin",2032,-0.01,-0.032,0.013,0.414,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target low-income families, childcare","vote_PCC_bin",2032,-0.008,-0.04,0.023,0.602,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target low-income families, childcare","vote_PLC_bin",2032,-0.022,-0.055,0.012,0.214,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target education quality for all, reduce other family benefits","age18_34_bin",2034,-0.01,-0.043,0.022,0.539,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target education quality for all, reduce other family benefits","age55plus_bin",2034,-0.023,-0.055,0.01,0.17,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target education quality for all, reduce other family benefits","alberta_bin",2034,-0.004,-0.036,0.028,0.817,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target education quality for all, reduce other family benefits","children_bin",2034,0,-0.025,0.024,0.994,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target education quality for all, reduce other family benefits","employ_fulltime_bin",2034,-0.004,-0.033,0.024,0.764,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target education quality for all, reduce other family benefits","ideo_define_QC_first_bin",2034,-0.022,-0.066,0.023,0.338,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target education quality for all, reduce other family benefits","ideo_right_num",2034,0.017,-0.039,0.072,0.563,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target education quality for all, reduce other family benefits","ideo_vote_fed_left",2034,0.019,-0.031,0.069,0.455,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target education quality for all, reduce other family benefits","ideo_vote_prov_left",2034,-0.016,-0.047,0.015,0.308,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target education quality for all, reduce other family benefits","incomeHigh_bin",2034,0.008,-0.021,0.038,0.579,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target education quality for all, reduce other family benefits","quebec_bin",2034,0.011,-0.026,0.048,0.554,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target education quality for all, reduce other family benefits","region_eastcoast_bin",2034,0.006,-0.025,0.038,0.689,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target education quality for all, reduce other family benefits","ses_male_bin",2034,-0.011,-0.033,0.012,0.36,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target education quality for all, reduce other family benefits","trust_inst_fed_bin",2034,-0.039,-0.066,-0.013,0.004,"**","Negative","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target education quality for all, reduce other family benefits","trust_inst_prov_bin",2034,-0.009,-0.039,0.02,0.527,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target education quality for all, reduce other family benefits","univ_educ_bin",2034,0.002,-0.022,0.026,0.877,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target education quality for all, reduce other family benefits","vote_PCC_bin",2034,0.05,0.016,0.085,0.004,"**","Positive","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target education quality for all, reduce other family benefits","vote_PLC_bin",2034,0.001,-0.027,0.03,0.925,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target education quality for low-income","age18_34_bin",2034,0.006,-0.014,0.026,0.562,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target education quality for low-income","age55plus_bin",2034,0.034,0.011,0.057,0.004,"**","Positive","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target education quality for low-income","alberta_bin",2034,0.011,-0.015,0.037,0.392,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target education quality for low-income","children_bin",2034,0.017,-0.003,0.036,0.1,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target education quality for low-income","employ_fulltime_bin",2034,0.009,-0.012,0.03,0.406,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target education quality for low-income","ideo_define_QC_first_bin",2034,0.006,-0.031,0.044,0.74,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target education quality for low-income","ideo_right_num",2034,0.013,-0.032,0.058,0.57,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target education quality for low-income","ideo_vote_fed_left",2034,-0.005,-0.05,0.039,0.811,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target education quality for low-income","ideo_vote_prov_left",2034,-0.004,-0.029,0.021,0.755,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target education quality for low-income","incomeHigh_bin",2034,0.001,-0.023,0.025,0.927,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target education quality for low-income","quebec_bin",2034,0.003,-0.026,0.032,0.821,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target education quality for low-income","region_eastcoast_bin",2034,-0.002,-0.025,0.022,0.894,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target education quality for low-income","ses_male_bin",2034,0.012,-0.005,0.03,0.172,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target education quality for low-income","trust_inst_fed_bin",2034,-0.013,-0.036,0.01,0.272,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target education quality for low-income","trust_inst_prov_bin",2034,0.002,-0.022,0.026,0.878,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target education quality for low-income","univ_educ_bin",2034,-0.002,-0.021,0.017,0.842,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target education quality for low-income","vote_PCC_bin",2034,-0.006,-0.034,0.023,0.689,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_intense_lpm","Target education quality for low-income","vote_PLC_bin",2034,0,-0.023,0.023,0.988,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_raw","Increase child care for all, reduce other family benefits","age18_34_bin",2032,-0.305,-3.147,2.538,0.834,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_raw","Increase child care for all, reduce other family benefits","age55plus_bin",2032,-0.794,-3.716,2.128,0.594,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_raw","Increase child care for all, reduce other family benefits","alberta_bin",2032,-0.679,-3.751,2.394,0.665,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_raw","Increase child care for all, reduce other family benefits","children_bin",2032,-1.947,-4.254,0.36,0.098,".","No clear effect","cc2","Childcare priorities, target group"
"cc2_raw","Increase child care for all, reduce other family benefits","employ_fulltime_bin",2032,2.663,0.234,5.093,0.032,"*","Positive","cc2","Childcare priorities, target group"
"cc2_raw","Increase child care for all, reduce other family benefits","ideo_define_QC_first_bin",2032,-2.026,-5.689,1.636,0.278,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_raw","Increase child care for all, reduce other family benefits","ideo_right_num",2032,4.857,-0.437,10.152,0.072,".","No clear effect","cc2","Childcare priorities, target group"
"cc2_raw","Increase child care for all, reduce other family benefits","ideo_vote_fed_left",2032,-1.606,-6.935,3.724,0.555,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_raw","Increase child care for all, reduce other family benefits","ideo_vote_prov_left",2032,-0.915,-3.969,2.139,0.557,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_raw","Increase child care for all, reduce other family benefits","incomeHigh_bin",2032,5.505,2.237,8.774,0.001,"**","Positive","cc2","Childcare priorities, target group"
"cc2_raw","Increase child care for all, reduce other family benefits","quebec_bin",2032,-3.55,-6.802,-0.297,0.032,"*","Negative","cc2","Childcare priorities, target group"
"cc2_raw","Increase child care for all, reduce other family benefits","region_eastcoast_bin",2032,2.373,-0.798,5.544,0.142,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_raw","Increase child care for all, reduce other family benefits","ses_male_bin",2032,-1.419,-3.595,0.757,0.201,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_raw","Increase child care for all, reduce other family benefits","trust_inst_fed_bin",2032,1.116,-1.585,3.817,0.418,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_raw","Increase child care for all, reduce other family benefits","trust_inst_prov_bin",2032,-0.18,-3.019,2.659,0.901,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_raw","Increase child care for all, reduce other family benefits","univ_educ_bin",2032,0.398,-1.824,2.619,0.726,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_raw","Increase child care for all, reduce other family benefits","vote_PCC_bin",2032,0.338,-2.912,3.588,0.839,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_raw","Increase child care for all, reduce other family benefits","vote_PLC_bin",2032,-0.889,-3.518,1.74,0.507,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_raw","Target low-income families, childcare","age18_34_bin",2032,-0.325,-2.934,2.283,0.807,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_raw","Target low-income families, childcare","age55plus_bin",2032,1.46,-1.044,3.963,0.253,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_raw","Target low-income families, childcare","alberta_bin",2032,0.797,-2.069,3.664,0.586,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_raw","Target low-income families, childcare","children_bin",2032,0.381,-1.668,2.43,0.716,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_raw","Target low-income families, childcare","employ_fulltime_bin",2032,-3.035,-5.215,-0.854,0.006,"**","Negative","cc2","Childcare priorities, target group"
"cc2_raw","Target low-income families, childcare","ideo_define_QC_first_bin",2032,2.42,-1.444,6.284,0.22,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_raw","Target low-income families, childcare","ideo_right_num",2032,-4.678,-9.598,0.243,0.062,".","No clear effect","cc2","Childcare priorities, target group"
"cc2_raw","Target low-income families, childcare","ideo_vote_fed_left",2032,0.558,-4.522,5.637,0.83,"","No clear effect","cc2","Childcare priorities, target group"
"cc2_raw","Target low-income families, childcare","ideo_vote_prov_left",2032,2.123,-0.914,5.16,0.171,"","No clear effect","cc2","Childcare priorities, target group"
